idx,time(s),count B,count C
421,4.21,-26,23
422,4.22,-27,26
423,4.23,-28,30
424,4.24,-29,33
425,4.25,-30,36
426,4.26,-31,38
427,4.27,-32,41
428,4.28,-33,43
429,4.29,-34,45
430,4.3,-36,47
431,4.31,-36,49
432,4.32,-38,50
433,4.33,-38,52
434,4.34,-40,52
435,4.35,-40,53
436,4.36,-41,54
437,4.37,-42,54
438,4.38,-42,54
439,4.39,-43,53
440,4.4,-44,53
441,4.41,-44,52
442,4.42,-45,51
443,4.43,-46,50
444,4.44,-46,49
445,4.45,-46,47
446,4.46,-46,46
447,4.47,-46,44
448,4.48,-47,42
449,4.49,-47,39
450,4.5,-47,37
451,4.51,-46,34
452,4.52,-46,32
453,4.53,-46,28
454,4.54,-46,26
455,4.55,-46,22
456,4.56,-45,19
457,4.57,-44,16
458,4.58,-44,13
459,4.59,-44,9
460,4.6,-43,6
461,4.61,-42,2
462,4.62,-41,-2
463,4.63,-40,-5
464,4.64,-40,-8
465,4.65,-38,-12
466,4.66,-38,-16
467,4.67,-37,-19
468,4.68,-36,-22
469,4.69,-34,-26
470,4.7,-34,-29
471,4.71,-32,-32
472,4.72,-32,-35
473,4.73,-30,-38
474,4.74,-29,-41
475,4.75,-28,-44
476,4.76,-27,-46
477,4.77,-26,-48
478,4.78,-25,-50
479,4.79,-24,-52
480,4.8,-23,-54
481,4.81,-22,-55
482,4.82,-21,-56
483,4.83,-20,-57
484,4.84,-19,-58
485,4.85,-18,-58
486,4.86,-17,-59
487,4.87,-16,-59
488,4.88,-16,-58
489,4.89,-15,-58
490,4.9,-14,-58
491,4.91,-14,-56
492,4.92,-14,-56
493,4.93,-13,-54
494,4.94,-13,-52
495,4.95,-13,-51
496,4.96,-12,-49
497,4.97,-12,-46
498,4.98,-12,-44
499,4.99,-12,-42
500,5.0,-13,-39
501,5.01,-13,-36
502,5.02,-13,-33
503,5.03,-14,-30
504,5.04,-14,-26
505,5.05,-14,-23
506,5.06,-15,-20
507,5.07,-16,-16
508,5.08,-16,-12
509,5.09,-17,-9
510,5.1,-18,-5
511,5.11,-19,-1
512,5.12,-20,2
513,5.13,-21,6
514,5.14,-22,10
515,5.15,-22,14
516,5.16,-24,17
517,5.17,-25,20
518,5.18,-26,24
519,5.19,-27,27
520,5.2,-28,30
521,5.21,-29,33
522,5.22,-30,36
523,5.23,-31,38
524,5.24,-32,41
525,5.25,-34,44
526,5.26,-34,46
527,5.27,-36,47
528,5.28,-36,49
529,5.29,-38,50
530,5.3,-38,52
531,5.31,-40,52
532,5.32,-40,53
533,5.33,-41,54
534,5.34,-42,54
535,5.35,-43,54
536,5.36,-44,53
537,5.37,-44,53
538,5.38,-44,52
539,5.39,-45,51
540,5.4,-46,50
541,5.41,-46,48
542,5.42,-46,47
543,5.43,-46,45
544,5.44,-46,43
545,5.45,-47,41
546,5.46,-47,39
547,5.47,-47,36
548,5.48,-46,34
549,5.49,-46,31
550,5.5,-46,28
551,5.51,-46,25
552,5.52,-46,22
553,5.53,-45,19
554,5.54,-44,15
555,5.55,-44,12
556,5.56,-44,8
557,5.57,-43,5
558,5.58,-42,2
559,5.59,-41,-2
560,5.6,-40,-6
561,5.61,-40,-9
562,5.62,-38,-13
563,5.63,-38,-16
564,5.64,-36,-20
565,5.65,-36,-23
566,5.66,-34,-26
567,5.67,-34,-30
568,5.68,-32,-33
569,5.69,-31,-36
570,5.7,-30,-39
571,5.71,-29,-42
572,5.72,-28,-44
573,5.73,-27,-46
574,5.74,-26,-49
575,5.75,-24,-51
576,5.76,-24,-52
577,5.77,-22,-54
578,5.78,-22,-56
579,5.79,-20,-56
580,5.8,-20,-58
581,5.81,-19,-58
582,5.82,-18,-59
583,5.83,-17,-59
584,5.84,-16,-59
585,5.85,-16,-59
586,5.86,-15,-58
587,5.87,-14,-58
588,5.88,-14,-57
589,5.89,-14,-56
590,5.9,-13,-54
591,5.91,-13,-52
592,5.92,-13,-51
593,5.93,-12,-48
594,5.94,-12,-46
595,5.95,-12,-44
596,5.96,-12,-41
597,5.97,-13,-39
598,5.98,-13,-36
599,5.99,-13,-32
600,6.0,-14,-30
601,6.01,-14,-26
602,6.02,-14,-22
603,6.03,-15,-19
604,6.04,-16,-16
605,6.05,-16,-12
606,6.06,-17,-8
607,6.07,-18,-4
608,6.08,-19,-1
609,6.09,-20,3
610,6.1,-21,7
611,6.11,-22,10
612,6.12,-23,14
613,6.13,-24,18
614,6.14,-25,21
615,6.15,-26,24
616,6.16,-27,28
617,6.17,-28,31
618,6.18,-29,34
619,6.19,-30,36
620,6.2,-32,39
621,6.21,-32,42
622,6.22,-34,44
623,6.23,-35,46
624,6.24,-36,48
625,6.25,-37,49
626,6.26,-38,51
627,6.27,-39,52
628,6.28,-40,53
629,6.29,-40,53
630,6.3,-41,54
631,6.31,-42,54
632,6.32,-43,54
633,6.33,-44,53
634,6.34,-44,53
635,6.35,-44,52
636,6.36,-45,51
637,6.37,-46,50
638,6.38,-46,48
639,6.39,-46,47
640,6.4,-46,45
641,6.41,-46,43
642,6.42,-47,41
643,6.43,-47,38
644,6.44,-47,36
645,6.45,-46,33
646,6.46,-46,30
647,6.47,-46,28
648,6.48,-46,24
649,6.49,-46,22
650,6.5,-45,18
651,6.51,-44,15
652,6.52,-44,11
653,6.53,-43,8
654,6.54,-42,4
655,6.55,-42,1
656,6.56,-41,-3
657,6.57,-40,-6
658,6.58,-39,-10
659,6.59,-38,-14
660,6.6,-38,-17
661,6.61,-36,-20
662,6.62,-35,-24
663,6.63,-34,-27
664,6.64,-33,-30
665,6.65,-32,-34
666,6.66,-31,-36
667,6.67,-30,-39
668,6.68,-29,-42
669,6.69,-28,-44
670,6.7,-26,-47
671,6.71,-26,-49
672,6.72,-24,-51
673,6.73,-24,-53
674,6.74,-22,-54
675,6.75,-22,-56
676,6.76,-20,-57
677,6.77,-20,-58
678,6.78,-18,-58
679,6.79,-18,-59
680,6.8,-17,-59
681,6.81,-16,-59
682,6.82,-16,-59
683,6.83,-15,-58
684,6.84,-14,-58
685,6.85,-14,-56
686,6.86,-14,-55
687,6.87,-13,-54
688,6.88,-13,-52
689,6.89,-13,-50
690,6.9,-12,-48
691,6.91,-12,-46
692,6.92,-12,-44
693,6.93,-12,-41
694,6.94,-13,-38
695,6.95,-13,-35
696,6.96,-14,-32
697,6.97,-14,-29
698,6.98,-14,-26
699,6.99,-15,-22
700,7.0,-15,-18
701,7.01,-16,-15
702,7.02,-17,-11
703,7.03,-18,-8
704,7.04,-18,-4
705,7.05,-19,0
706,7.06,-20,4
707,7.07,-21,7
708,7.08,-22,11
709,7.09,-23,14
710,7.1,-24,18
711,7.11,-25,22
712,7.12,-26,25
713,7.13,-27,28
714,7.14,-28,31
715,7.15,-30,34
716,7.16,-30,37
717,7.17,-32,40
718,7.18,-33,42
719,7.19,-34,44
720,7.2,-35,46
721,7.21,-36,48
722,7.22,-37,50
723,7.23,-38,51
724,7.24,-39,52
725,7.25,-40,53
726,7.26,-40,54
727,7.27,-42,54
728,7.28,-42,54
729,7.29,-43,54
730,7.3,-44,54
731,7.31,-44,53
732,7.32,-45,52
733,7.33,-45,51
734,7.34,-46,50
735,7.35,-46,48
736,7.36,-46,47
737,7.37,-46,45
738,7.38,-46,43
739,7.39,-47,41
740,7.4,-47,38
741,7.41,-47,36
742,7.42,-46,33
743,7.43,-46,30
744,7.44,-46,27
745,7.45,-46,24
746,7.46,-46,21
747,7.47,-45,18
748,7.48,-44,14
749,7.49,-44,11
750,7.5,-43,8
751,7.51,-42,4
752,7.52,-42,0
753,7.53,-41,-3
754,7.54,-40,-7
755,7.55,-39,-10
756,7.56,-38,-14
757,7.57,-37,-17
758,7.58,-36,-21
759,7.59,-35,-24
760,7.6,-34,-28
761,7.61,-33,-31
762,7.62,-32,-34
763,7.63,-31,-37
764,7.64,-30,-40
765,7.65,-28,-42
766,7.66,-28,-45
767,7.67,-26,-47
768,7.68,-26,-49
769,7.69,-24,-52
770,7.7,-23,-53
771,7.71,-22,-55
772,7.72,-21,-56
773,7.73,-20,-57
774,7.74,-20,-58
775,7.75,-18,-59
776,7.76,-18,-59
777,7.77,-17,-59
778,7.78,-16,-59
779,7.79,-16,-59
780,7.8,-15,-58
781,7.81,-14,-58
782,7.82,-14,-56
783,7.83,-14,-55
784,7.84,-13,-54
785,7.85,-13,-52
786,7.86,-13,-50
787,7.87,-12,-48
788,7.88,-12,-46
789,7.89,-12,-44
790,7.9,-13,-41
791,7.91,-13,-38
792,7.92,-13,-35
793,7.93,-14,-32
794,7.94,-14,-28
795,7.95,-14,-25
796,7.96,-15,-22
797,7.97,-16,-18
798,7.98,-16,-14
799,7.99,-17,-11
800,8.0,-18,-7
801,8.01,-18,-4
802,8.02,-19,0
803,8.03,-20,4
804,8.04,-21,8
805,8.05,-22,12
806,8.06,-23,15
807,8.07,-24,18
808,8.08,-25,22
809,8.09,-26,25
810,8.1,-27,28
811,8.11,-28,32
812,8.12,-30,35
813,8.13,-31,38
814,8.14,-32,40
815,8.15,-33,42
816,8.16,-34,44
817,8.17,-35,46
818,8.18,-36,48
819,8.19,-37,50
820,8.2,-38,51
821,8.21,-39,52
822,8.22,-40,53
823,8.23,-41,54
824,8.24,-42,54
825,8.25,-42,54
826,8.26,-43,54
827,8.27,-44,53
828,8.28,-44,53
829,8.29,-45,52
830,8.3,-45,51
831,8.31,-46,50
832,8.32,-46,48
833,8.33,-46,46
834,8.34,-46,44
835,8.35,-47,42
836,8.36,-47,40
837,8.37,-47,38
838,8.38,-47,35
839,8.39,-46,33
840,8.4,-46,30
841,8.41,-46,27
842,8.42,-46,24
843,8.43,-45,20
844,8.44,-45,17
845,8.45,-44,14
846,8.46,-44,10
847,8.47,-43,7
848,8.48,-42,4
849,8.49,-42,0
850,8.5,-41,-4
851,8.51,-40,-8
852,8.52,-39,-11
853,8.53,-38,-14
854,8.54,-37,-18
855,8.55,-36,-22
856,8.56,-35,-25
857,8.57,-34,-28
858,8.58,-33,-31
859,8.59,-32,-34
860,8.6,-31,-38
861,8.61,-30,-40
862,8.62,-28,-43
863,8.63,-28,-46
864,8.64,-26,-48
865,8.65,-25,-50
866,8.66,-24,-52
867,8.67,-23,-54
868,8.68,-22,-55
869,8.69,-21,-56
870,8.7,-20,-58
871,8.71,-19,-58
872,8.72,-18,-59
873,8.73,-18,-60
874,8.74,-17,-60
875,8.75,-16,-60
876,8.76,-16,-59
877,8.77,-15,-58
878,8.78,-14,-58
879,8.79,-14,-57
880,8.8,-14,-55
881,8.81,-13,-54
882,8.82,-13,-52
883,8.83,-13,-50
884,8.84,-12,-48
885,8.85,-12,-46
886,8.86,-12,-43
887,8.87,-13,-40
888,8.88,-13,-38
889,8.89,-13,-35
890,8.9,-14,-32
891,8.91,-14,-28
892,8.92,-14,-25
893,8.93,-15,-21
894,8.94,-16,-18
895,8.95,-16,-14
896,8.96,-17,-10
897,8.97,-18,-7
898,8.98,-18,-3
899,8.99,-20,1
900,9.0,-20,4
901,9.01,-21,8
902,9.02,-22,12
903,9.03,-23,16
904,9.04,-24,19
905,9.05,-26,22
906,9.06,-26,26
907,9.07,-28,29
908,9.08,-29,32
909,9.09,-30,35
910,9.1,-31,38
911,9.11,-32,40
912,9.12,-33,43
913,9.13,-34,45
914,9.14,-35,47
915,9.15,-36,48
916,9.16,-37,50
917,9.17,-38,51
918,9.18,-39,52
919,9.19,-40,53
920,9.2,-41,54
921,9.21,-42,54
922,9.22,-42,54
923,9.23,-43,54
924,9.24,-44,53
925,9.25,-44,53
926,9.26,-45,52
927,9.27,-46,51
928,9.28,-46,50
929,9.29,-46,48
930,9.3,-46,46
931,9.31,-46,44
932,9.32,-47,42
933,9.33,-47,40
934,9.34,-47,38
935,9.35,-46,35
936,9.36,-46,32
937,9.37,-46,30
938,9.38,-46,26
939,9.39,-46,23
940,9.4,-45,20
941,9.41,-45,17
942,9.42,-44,13
943,9.43,-44,10
944,9.44,-43,6
945,9.45,-42,3
946,9.46,-42,-1
947,9.47,-40,-4
948,9.48,-40,-8
949,9.49,-39,-12
950,9.5,-38,-15
951,9.51,-37,-19
952,9.52,-36,-22
953,9.53,-35,-26
954,9.54,-34,-29
955,9.55,-33,-32
956,9.56,-32,-35
957,9.57,-30,-38
958,9.58,-30,-41
959,9.59,-28,-44
960,9.6,-27,-46
961,9.61,-26,-48
962,9.62,-25,-50
963,9.63,-24,-52
964,9.64,-23,-54
965,9.65,-22,-56
966,9.66,-21,-57
967,9.67,-20,-58
968,9.68,-19,-59
969,9.69,-18,-59
970,9.7,-18,-60
971,9.71,-17,-60
972,9.72,-16,-60
973,9.73,-15,-59
974,9.74,-15,-58
975,9.75,-14,-58
976,9.76,-14,-56
977,9.77,-14,-55
978,9.78,-13,-54
979,9.79,-13,-52
980,9.8,-13,-50
981,9.81,-12,-48
982,9.82,-12,-45
983,9.83,-12,-43
984,9.84,-13,-40
985,9.85,-13,-37
986,9.86,-13,-34
987,9.87,-14,-31
988,9.88,-14,-28
989,9.89,-14,-24
990,9.9,-15,-21
991,9.91,-16,-17
992,9.92,-16,-14
993,9.93,-17,-10
994,9.94,-18,-6
995,9.95,-19,-2
996,9.96,-20,2
997,9.97,-20,5
998,9.98,-22,9
999,9.99,-22,13
1000,10.0,-24,16
